occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species,canonicalName,authorship
"HJO599","Delphinium menziesii","Delphinium menziesii DC.","3033775","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Delphinium","Delphinium menziesii","Delphinium menziesii","DC."
"HJO602","Rumex","Rumex L.","2888942","EXACT","94","ACCEPTED","GENUS","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex",,"Rumex","L."
"HJO604","Melica harfordii","Melica harfordii Bol.","2703125","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Melica","Melica harfordii","Melica harfordii","Bol."
"HJO608","Vicia sativa","Vicia sativa L.","2975014","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","Vicia","Vicia sativa","Vicia sativa","L."
"HJO61","Barbarea orthoceras","Barbarea orthoceras Ledeb.","5374604","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Barbarea","Barbarea orthoceras","Barbarea orthoceras","Ledeb."
"HJO615","Racomitrium canescens","Racomitrium canescens Bridel, 1819","2674333","EXACT","99","ACCEPTED","SPECIES","Plantae","Bryophyta","Bryopsida","Grimmiales","Grimmiaceae","Racomitrium","Racomitrium canescens","Racomitrium canescens","Bridel, 1819"
"HJO626","Cystopteris fragilis","Cystopteris fragilis (L.) Bernh.","2650818","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Cystopteridaceae","Cystopteris","Cystopteris fragilis","Cystopteris fragilis","(L.) Bernh."
"HJO633","Erythronium oregonum","Erythronium oregonum Applegate","2752808","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Liliales","Liliaceae","Erythronium","Erythronium oregonum","Erythronium oregonum","Applegate"
"HJO634","Allium acuminatum","Allium acuminatum Hook.","2856154","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Allium","Allium acuminatum","Allium acuminatum","Hook."
"HJO635","Luzula multiflora","Luzula multiflora (Ehrh.) Lej.","2700934","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","Luzula","Luzula multiflora","Luzula multiflora","(Ehrh.) Lej."
"HJO64","Arenaria serpyllifolia","Arenaria serpyllifolia L.","8089871","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Arenaria","Arenaria serpyllifolia","Arenaria serpyllifolia","L."
"HJO65","Sisymbrium officinale","Sisymbrium officinale (L.) Scop.","3046890","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","Sisymbrium","Sisymbrium officinale","Sisymbrium officinale","(L.) Scop."
"HJO66","Crepis capillaris","Crepis capillaris (L.) Wallr.","5403304","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis capillaris","Crepis capillaris","(L.) Wallr."
"HJO72","Veronica serpyllifolia","Veronica serpyllifolia L.","3172057","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Veronica","Veronica serpyllifolia","Veronica serpyllifolia","L."
"HJO75","Crataegus monogyna","Crataegus monogyna Jacq.","9220780","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Crataegus","Crataegus monogyna","Crataegus monogyna","Jacq."
"HJO77","Plantago major","Plantago major L.","3189767","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","Plantago","Plantago major","Plantago major","L."
"HJO79","Geranium dissectum","Geranium dissectum L.","2890040","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","Geranium","Geranium dissectum","Geranium dissectum","L."
"HJO82","Salicornia depressa","Salicornia depressa Standl.","5383963","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","Salicornia","Salicornia depressa","Salicornia depressa","Standl."
"HJO86","Puccinellia","Puccinellia Parl.","2704668","EXACT","94","ACCEPTED","GENUS","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Puccinellia",,"Puccinellia","Parl."
"HJO87","Spergularia canadensis","Spergularia canadensis (Pers.) G.Don","3085632","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Spergularia","Spergularia canadensis","Spergularia canadensis","(Pers.) G.Don"
"HJO9","Rumex acetosella","Rumex acetosella L.","2888995","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex","Rumex acetosella","Rumex acetosella","L."
"HJO90","Fragaria vesca","Fragaria vesca L.","3029817","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","Fragaria","Fragaria vesca","Fragaria vesca","L."
"HJO91","Ranunculus repens","Ranunculus repens L.","3033339","EXACT","98","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus repens","Ranunculus repens","L."
"HJO94","Alopecurus geniculatus","Alopecurus geniculatus L.","5290090","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Alopecurus","Alopecurus geniculatus","Alopecurus geniculatus","L."
"HJO96","Cirsium vulgare","Cirsium vulgare (Savi) Ten.","3112801","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Cirsium","Cirsium vulgare","Cirsium vulgare","(Savi) Ten."
"HJO97","Polygonum aviculare","Polygonum aviculare L.","7821030","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Polygonum","Polygonum aviculare","Polygonum aviculare","L."
"HJO98","Rumex crispus","Rumex crispus L.","8195144","EXACT","97","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","Rumex","Rumex crispus","Rumex crispus","L."
