gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
1949546441																										RBCM:Botany:V097304									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V097304	V097304	s.n.	Harvey Janszen		1											PRESENT	sheet, pressed																		1975-07-09T00:00:00				1975	7	9	09/07/1975											NORTH_AMERICA				CA	British Columbia	Gulf Islands										Wet meadow.	48.85	-123.316667																																				William Crins		1989-01-01T00:00:00				https://www.gbif.org/species/5290090								Alopecurus geniculatus L.	Alopecurus geniculatus L.							Plantae	Tracheophyta	Liliopsida	Poales	Poaceae		Alopecurus	Alopecurus			geniculatus			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:38.615Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	5290090	5290090	6	7707728	196	1369	3073	2705236		5290090	Alopecurus geniculatus	Alopecurus geniculatus L.	Alopecurus geniculatus L.		DWC_ARCHIVE	2022-09-08T20:46:38.615Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.16_1	Mayne Island 6	NE
1949546436																										RBCM:Botany:V097215									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V097215	V097215	s.n.	Harvey Janszen		1											PRESENT	sheet, pressed																		1975-06-09T00:00:00				1975	6	9	09/06/1975											NORTH_AMERICA				CA	British Columbia	Gulf Islands										Vidal, Brad 20090114	48.766667	-123.133333												British Columbia Digital Gazetteer, 1996																								Jeffery Saarela		2009-01-01T00:00:00			IDD:  20090000; Saarela from National Herbarium of Canada (CAN), Canadian Museum of Nature	https://www.gbif.org/species/2703655								Bromus vulgaris (Hook.) Shear	Bromus vulgaris (Hook.) Shear							Plantae	Tracheophyta	Liliopsida	Poales	Poaceae		Bromus	Bromus			vulgaris			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:38.595Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2703655	2703655	6	7707728	196	1369	3073	2703642		2703655	Bromus vulgaris	Bromus vulgaris (Hook.) Shear	Bromus vulgaris (Hook.) Shear		DWC_ARCHIVE	2022-09-08T20:46:38.595Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949546433																										RBCM:Botany:V097437Y									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V097437Y	V097437Y	244	Harvey Janszen		1											PRESENT	sheet, pressed																		1973-07-20T00:00:00				1973	7	20	20/07/1973											NORTH_AMERICA				CA	British Columbia	Gulf Islands										Pinder-Moss, John 20000605	48.783333	-123.15												British Columbia Digital Gazetteer, 1996																								Gary Wallace		1999-01-01T00:00:00			IDD:  19990000; examined for study of the Flora of North America at Rancho Santa Ana Botanic Garden (RSA) by Wallace	https://www.gbif.org/species/2888353								Monotropa uniflora L.	Monotropa uniflora L.							Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae		Monotropa	Monotropa			uniflora			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:40.647Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2888353	2888353	6	7707728	220	1353	2505	2888339		2888353	Monotropa uniflora	Monotropa uniflora L.	Monotropa uniflora L.		DWC_ARCHIVE	2022-09-08T20:46:40.647Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949546430																										RBCM:Botany:V097320									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V097320	V097320	s.n.	Harvey Janszen		1											PRESENT	sheet, pressed																		1975-05-29T00:00:00				1975	5	29	29/05/1975											NORTH_AMERICA				CA	British Columbia	Gulf Islands										wet fir-swordfern forest; logging road	48.85	-123.283333																																				Kendrick Marr		2002-09-17T00:00:00				https://www.gbif.org/species/9781113								Arrhenatherum elatius subsp. elatius								Plantae	Tracheophyta	Liliopsida	Poales	Poaceae		Arrhenatherum	Arrhenatherum			elatius	elatius		SUBSPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:38.713Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	9781113	9781113	6	7707728	196	1369	3073	2704504		2704505	Arrhenatherum elatius	Arrhenatherum elatius subsp. elatius	Arrhenatherum elatius (L.) Beauv. ex  J.& K. Presl ssp. elatius		DWC_ARCHIVE	2022-09-08T20:46:38.713Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	
1949546414																										RBCM:Botany:V097303									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V097303	V097303	s.n.	Harvey Janszen		1											PRESENT	sheet, pressed																		1975-07-09T00:00:00				1975	7	9	09/07/1975											NORTH_AMERICA				CA	British Columbia	Gulf Islands										Pinder-Moss, John H. 20081006	48.85	-123.283333												British Columbia Digital Gazetteer, 1996																								Jeffery Saarela		2009-01-01T00:00:00			IDD:  20090000; Saarela of National Herbarium of Canada (CAN); Canadian Museum of Nature	https://www.gbif.org/species/2703777								Bromus hordeaceus L.	Bromus hordeaceus L.							Plantae	Tracheophyta	Liliopsida	Poales	Poaceae		Bromus	Bromus			hordeaceus			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:33.657Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2703777	2703777	6	7707728	196	1369	3073	2703642		2703777	Bromus hordeaceus	Bromus hordeaceus L.	Bromus hordeaceus L.		DWC_ARCHIVE	2022-09-08T20:46:33.657Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949546411																										RBCM:Botany:V097203									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V097203	V097203	s.n.	Harvey Janszen		1											PRESENT	sheet, pressed																		1975-07-10T00:00:00				1975	7	10	10/07/1975											NORTH_AMERICA				CA	British Columbia	Gulf Islands										Moores, Karen 19980924	48.8	-123.166667												Gazetteer of Canada: British Columbia, 1985																								Michael Harvey		1991-01-01T00:00:00				https://www.gbif.org/species/2706435								Agrostis stolonifera L.	Agrostis stolonifera L.							Plantae	Tracheophyta	Liliopsida	Poales	Poaceae		Agrostis	Agrostis			stolonifera			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:38.712Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2706435	2706435	6	7707728	196	1369	3073	2706434		2706435	Agrostis stolonifera	Agrostis stolonifera L.	Agrostis stolonifera L.		DWC_ARCHIVE	2022-09-08T20:46:38.712Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	LC
1949546406																										RBCM:Botany:V097301B									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V097301B	V097301B	s.n.	Harvey Janszen		1											PRESENT	sheet, pressed																		1975-07-09T00:00:00				1975	7	9	09/07/1975											NORTH_AMERICA				CA	British Columbia	Gulf Islands										wet fir-swordfern forest; logging road	48.85	-123.283333																																				R. Soreng		1990-01-01T00:00:00				https://www.gbif.org/species/8300875								Poa trivialis L.	Poa trivialis L.							Plantae	Tracheophyta	Liliopsida	Poales	Poaceae		Poa	Poa			trivialis			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:36.966Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	8300875	8300875	6	7707728	196	1369	3073	2704173		8300875	Poa trivialis	Poa trivialis L.	Poa trivialis L.		DWC_ARCHIVE	2022-09-08T20:46:36.966Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949546398																										RBCM:Botany:V097572									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V097572	V097572	68	Harvey Janszen		1											PRESENT	sheet, pressed																		1973-05-10T00:00:00				1973	5	10	10/05/1973											NORTH_AMERICA				CA	British Columbia	Gulf Islands										wet meadows; hay fields; open alder  thickets and roadsides	48.0	-123.0																																				Margaret Heimburger		1981-01-01T00:00:00				https://www.gbif.org/species/3033395								Ranunculus uncinatus D.Don ex G.Don	Ranunculus uncinatus D. Don ex G. Don							Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae		Ranunculus	Ranunculus			uncinatus			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:33.646Z							GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	true	3033395	3033395	6	7707728	220	399	2410	3033294		3033395	Ranunculus uncinatus	Ranunculus uncinatus D.Don ex G.Don	Ranunculus uncinatus D. Don ex G. Don		DWC_ARCHIVE	2022-09-08T20:46:33.646Z	2022-04-25T07:53:32.309Z	false		USA	United States	USA.48_1	Washington	USA.48.5_1	Clallam			NE
1949546394																										RBCM:Botany:V097428									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V097428	V097428	83	Harvey Janszen		1											PRESENT	sheet, pressed																		1973-04-22T00:00:00				1973	4	22	22/04/1973											NORTH_AMERICA				CA	British Columbia					10 ft.			3.048	3.048			48.0	-123.0																																				Curtis Bjork		2015-01-03T00:00:00				https://www.gbif.org/species/6395134								Amsinckia intermedia Fisch. & C.A.Mey.	Amsinckia intermedia Fisch. & C.A. Mey.							Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae		Amsinckia	Amsinckia			intermedia			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:38.628Z	3.05						GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	true	6395134	6395134	6	7707728	220	7226464	2498	2925869		6395134	Amsinckia intermedia	Amsinckia intermedia Fisch. & C.A.Mey.	Amsinckia intermedia Fisch. & C.A. Mey.		DWC_ARCHIVE	2022-09-08T20:46:38.628Z	2022-04-25T07:53:32.309Z	false		USA	United States	USA.48_1	Washington	USA.48.5_1	Clallam			NE
1949546386																										RBCM:Botany:V097481									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V097481	V097481	45	Harvey Janszen		1											PRESENT	box, cone																		1973-09-14T00:00:00				1973	9	14	14/09/1973											NORTH_AMERICA				CA	British Columbia	Gulf Islands				m							48.783333	-123.066667																																				T. Brayshaw		1974-01-01T00:00:00				https://www.gbif.org/species/5285750								Pinus contorta Douglas ex Loudon	Pinus contorta Dougl. ex Loud.							Plantae	Tracheophyta	Pinopsida	Pinales	Pinaceae		Pinus	Pinus			contorta			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:38.433Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	5285750	5285750	6	7707728	194	640	3925	2684241		5285750	Pinus contorta	Pinus contorta Douglas ex Loudon	Pinus contorta Dougl. ex Loud.		DWC_ARCHIVE	2022-09-08T20:46:38.433Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	LC
1949546368																										RBCM:Botany:V097468									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V097468	V097468	109	Harvey Janszen		1											PRESENT	sheet, pressed																		1973-05-08T00:00:00				1973	5	8	08/05/1973											NORTH_AMERICA				CA	British Columbia												48.783333	-123.15												British Columbia Digital Gazetteer, 1996																								Adolf Ceska		1981-01-01T00:00:00				https://www.gbif.org/species/2687943								Equisetum telmateia Ehrh.	Equisetum telmateia Ehrh.							Plantae	Tracheophyta	Polypodiopsida	Equisetales	Equisetaceae		Equisetum	Equisetum			telmateia			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:38.595Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2687943	2687943	6	7707728	7228684	954	3105	2687913		2687943	Equisetum telmateia	Equisetum telmateia Ehrh.	Equisetum telmateia Ehrh.		DWC_ARCHIVE	2022-09-08T20:46:38.595Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	LC
1949546365																										RBCM:Botany:V097539									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V097539	V097539	195	Harvey Janszen		1											PRESENT	sheet, pressed																		1973-07-04T00:00:00				1973	7	4	04/07/1973											NORTH_AMERICA				CA	British Columbia	Gulf Islands										Pinder-Moss, John H. 20050407	48.783333	-123.15												British Columbia Digital Gazetteer, 1996																								Bruce Bennett		1992-01-01T00:00:00				https://www.gbif.org/species/2797016								Piperia unalascensis (Spreng.) Rydb.	Platanthera unalascensis (Spreng.) Kurtz							Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae		Platanthera	Piperia			unalascensis			SPECIES				SYNONYM			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:38.616Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2797016	2797023	6	7707728	196	1169	7689	2797839		2797023	Platanthera unalascensis	Platanthera unalascensis (Spreng.) Kurtz	Piperia unalascensis (Spreng.) Rydb.		DWC_ARCHIVE	2022-09-08T20:46:38.616Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949546344																										RBCM:Botany:V097418									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V097418	V097418	119	Harvey Janszen		1											PRESENT	sheet, pressed																		1975-06-07T00:00:00				1975	6	7	07/06/1975											NORTH_AMERICA				CA	British Columbia	Gulf Islands											48.933333	-123.45																																				T. Brayshaw		1982-03-08T00:00:00				https://www.gbif.org/species/7226712								Ranunculus occidentalis var. occidentalis								Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae		Ranunculus	Ranunculus			occidentalis	occidentalis		VARIETY				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:33.653Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	7226712	7226712	6	7707728	220	399	2410	3033294		3033353	Ranunculus occidentalis	Ranunculus occidentalis var. occidentalis	Ranunculus occidentalis Nutt. var. occidentalis		DWC_ARCHIVE	2022-09-08T20:46:33.653Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	
1949546342																										RBCM:Botany:V097297									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V097297	V097297	19750000	Harvey Janszen		1											PRESENT	sheet, pressed																		1975-05-28T00:00:00				1975	5	28	28/05/1975											NORTH_AMERICA				CA	British Columbia	Gulf Islands										Pinder-Moss, John H. 20050217	48.85	-123.283333																																				Laurel Anderton		2005-01-01T00:00:00			IDD:  20050000; Anderton of Intermountain Herbarium - Utah State University	https://www.gbif.org/species/2703712								Bromus carinatus var. carinatus								Plantae	Tracheophyta	Liliopsida	Poales	Poaceae		Bromus	Bromus			carinatus	carinatus		VARIETY				SYNONYM			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:33.665Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	4925395	2703712	6	7707728	196	1369	3073	2703642		2703712	Bromus carinatus	Bromus carinatus Hook. & Arn.	Bromus carinatus Hook. & Arn. var. carinatus		DWC_ARCHIVE	2022-09-08T20:46:33.665Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	
1949546332																										RBCM:Botany:V097307									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V097307	V097307	s.n.	Harvey Janszen		1											PRESENT	sheet, pressed																		1975-07-09T00:00:00				1975	7	9	09/07/1975											NORTH_AMERICA				CA	British Columbia	Gulf Islands										wet fir-swordfern forest; logging road	48.85	-123.283333																																				Michael Harvey		1991-01-01T00:00:00			IDD:  19910000; A.c.= former name	https://www.gbif.org/species/2706490								Agrostis capillaris L.	Agrostis capillaris L.							Plantae	Tracheophyta	Liliopsida	Poales	Poaceae		Agrostis	Agrostis			capillaris			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:38.563Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2706490	2706490	6	7707728	196	1369	3073	2706434		2706490	Agrostis capillaris	Agrostis capillaris L.	Agrostis capillaris L.		DWC_ARCHIVE	2022-09-08T20:46:38.563Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949546330																										RBCM:Botany:V097306									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V097306	V097306	s.n.	Harvey Janszen		1											PRESENT	sheet, pressed																		1976-07-09T00:00:00				1976	7	9	09/07/1976											NORTH_AMERICA				CA	British Columbia	Gulf Islands										Macgregor, Jean, 19970929	48.85	-123.283333												Gazetteer of Canada: British Columbia, 1985																								Adolf Ceska		1985-01-01T00:00:00				https://www.gbif.org/species/2706526								Agrostis exarata Trin.	Agrostis exarata Trin.							Plantae	Tracheophyta	Liliopsida	Poales	Poaceae		Agrostis	Agrostis			exarata			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:38.770Z							COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2706526	2706526	6	7707728	196	1369	3073	2706434		2706526	Agrostis exarata	Agrostis exarata Trin.	Agrostis exarata Trin.		DWC_ARCHIVE	2022-09-08T20:46:38.770Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
