gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1949578502																										RBCM:Botany:V129564									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V129564	V129564	2366	Harvey Janszen		1																															1984-05-10				1984	05	10	10/05/1984											North America				Canada	CA	British Columbia	Gulf Islands															48.785	-123.0452778																BC Gazetteer	Lat/Long Approximate																							Kendrick Marr		2014-11-20			Reviewed for VFBC	https://www.gbif.org/species/6363739								Sagina maxima A. Gray ssp. maxima								Plantae	Spermatophyta	Dicotyledonae	Caryophyllales	Caryophyllaceae		Sagina				maxima	maxima		subspecies					accepted		
1949578498																										RBCM:Botany:V129555									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V129555	V129555	2381	Harvey Janszen		1												sheet, pressed																			1984-06-02				1984	06	02	02/06/1984											North America				Canada	CA	British Columbia			Galiano Island: SL 82	SL 82												48.93333333	-123.45																																								Harvey Janszen		1984-01-01				https://www.gbif.org/species/2925870								Amsinckia menziesii (Lehm.) A. Nels. & J.F. Macbr.	Amsinckia menziesii (Lehm.) A. Nels. & J.F. Macbr.							Plantae	Spermatophyta	Dicotyledonae	Boraginales	Boraginaceae		Amsinckia				menziesii			species		(Lehm.) A. Nels. & J.F. Macbr.			accepted		
1949578489																										RBCM:Botany:V129566									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V129566	V129566	2378	Harvey Janszen		1												sheet, pressed																			1984-06-02				1984	06	02	02/06/1984											North America				Canada	CA	British Columbia	Gulf Islands		Galiano Island: Bluffs Park	Bluffs Park												48.93333333	-123.45																Source																								Laurel Anderton		2005-01-01			IDD:  20050000; Anderton of Intermountain Herbarium - Utah State University	https://www.gbif.org/species/2703712								Bromus carinatus Hook. & Arn. var. carinatus								Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Bromus				carinatus	carinatus		variety					accepted		
1949578487																										RBCM:Botany:V129554									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Yellow	RBCM:Botany:V129554	V129554	2373	Harvey Janszen		1												sheet, pressed																			1984-06-02				1984	06	02	02/06/1984											North America				Canada	CA	British Columbia			Galiano Island: Bellhouse Point	Bellhouse Point												48.86666667	-123.3																																								Curtis Bjork		2015-01-03				https://www.gbif.org/species/4067952								Amsinckia retrorsa Suksd.	Amsinckia menziesii (Lehm.) A.Nels.Macbr.							Plantae	Spermatophyta	Dicotyledonae	Boraginales	Boraginaceae		Amsinckia				retrorsa			species		Suksd.			synonym		CDC Status updated 2016 Feb 02 (JC)
1949578478																										RBCM:Botany:V129586									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Red | COSEWIC: Threatened	RBCM:Botany:V129586	V129586	2382	Harvey Janszen		1												sheet, pressed																			1984-06-02				1984	06	02	02/06/1984											North America				Canada	CA	British Columbia			Galiano Island: SL 82	SL 82	45.72		150 ft.									48.93333333	-123.45																BC Gazetteer	Lat/Long Approximate																							Harvey Janszen		1984-01-01				https://www.gbif.org/species/3034340								Lomatium grayi (Coult. & Rose) Coult. & Rose	Lomatium grayi (Coult. & Rose) Coult. & Rose							Plantae	Spermatophyta	Dicotyledonae	Apiales	Apiaceae		Lomatium				grayi			species		(Coult. & Rose) Coult. & Rose			accepted		CDC Status + Synonymy updated 2016 Jan 20 (JC)
1949578473																										RBCM:Botany:V129550									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V129550	V129550	2372	Harvey Janszen		1												sheet, pressed																			1984-06-02				1984	06	02	02/06/1984											North America				Canada	CA	British Columbia	Gulf Islands														Pinder-Moss, John H. 20020204	48.87222222	-123.3102778																British Columbia Digital Gazetteer, 1996																								Terri Suttill		1989-05-23				https://www.gbif.org/species/6390498								Dodecatheon pulchellum (Raf.) Merr. var. pulchellum	Dodecatheon meadia L.							Plantae	Spermatophyta	Dicotyledonae	Ericales	Primulaceae		Dodecatheon				pulchellum	pulchellum		variety					synonym		
1949578472																										RBCM:Botany:V129581									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V129581	V129581	2409	Harvey Janszen		1												sheet, pressed																			1984-08-05				1984	08	05	05/08/1984											North America				Canada	CA	British Columbia	Gulf Islands		Saturna Island: East Point Road and Croker Point	East Point Road and Croker Point											Pinder-Moss, John 20020218	48.78333333	-123.15																British Columbia Digital Gazetteer, 1996																								Mihai Costea		2002-03-25			Mihai Costea is from the University of Guelph	https://www.gbif.org/species/5384359								Amaranthus powellii S. Wats.	Amaranthus powellii S. Wats.							Plantae	Spermatophyta	Dicotyledonae	Caryophyllales	Amaranthaceae		Amaranthus				powellii			species		S. Wats.			accepted		
1949578470																										RBCM:Botany:V129534									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen				RBCM:Botany:V129534	V129534	s.n.	Harvey Janszen		1												sheet, pressed																			1984-06-07				1984	06	07	07/06/1984											North America				Canada	CA	British Columbia															King, Marion 20000726	50.71666667	-121.2833333																British Columbia Digital Gazetteer, 1996																								Adolf Ceska		1991-01-01				https://www.gbif.org/species/3053118								Rorippa								Plantae	Spermatophyta	Dicotyledonae	Brassicales	Brassicaceae		Rorippa												accepted		
1949578466																										RBCM:Botany:V129559									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V129559	V129559	2364	Harvey Janszen		1												sheet, pressed																			1984-04-24				1984	04	24	24/04/1984											North America				Canada	CA	British Columbia	Gulf Islands															55.63333333	-129.4833333																																								William Crins		1989-01-01				https://www.gbif.org/species/5290081								Alopecurus pratensis L.	Alopecurus pratensis L.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Alopecurus				pratensis			species		L.			accepted		
1949578456																										RBCM:Botany:V129514									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V129514	V129514	s.n.	Harvey Janszen		1												sheet, pressed																			1984-06-07				1984	06	07	07/06/1984											North America				Canada	CA	British Columbia			Ashcroft; Barns Lake: Ashcroft; Barnes Lake	Ashcroft; Barnes Lake											sandy lakeshore																																										Harvey Janszen		1984-01-01				https://www.gbif.org/species/3033374								Ranunculus sceleratus L.	Ranunculus sceleratus L.							Plantae	Spermatophyta	Dicotyledonae	Ranunculales	Ranunculaceae		Ranunculus				sceleratus			species		L.			accepted		
1949578448																										RBCM:Botany:V129511									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V129511	V129511	s.n.	Harvey Janszen		1												sheet, pressed																			1984-06-07				1984	06	07	07/06/1984											North America				Canada	CA	British Columbia	Cariboo; Chilcotin														Pinder-Moss, John H. 20020319	50.7	-121.2333333																British Columbia Digital Gazetteer, 1996																								Kendrick Marr		2015-02-25			Reviewed for VFBC	https://www.gbif.org/species/5384776								Silene menziesii Hook.	Silene menziesii Hook.							Plantae	Spermatophyta	Dicotyledonae	Caryophyllales	Caryophyllaceae		Silene				menziesii			species		Hook.			accepted		
1949578428																										RBCM:Botany:V129512									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V129512	V129512	s.n.	Harvey Janszen		1												sheet, pressed																			1984-06-07				1984	06	07	07/06/1984											North America				Canada	CA	British Columbia																50.7	-121.2333333																																								Harvey Janszen		1984-01-01				https://www.gbif.org/species/2927859								Polemonium pulcherrimum Hook. var. calycinum (Eastw.) Brand	Polemonium californicum Eastw.							Plantae	Spermatophyta	Dicotyledonae	Ericales	Polemoniaceae		Polemonium				pulcherrimum	calycinum		variety		(Eastw.) Brand			synonym		
1949578409																										RBCM:Botany:V129524									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen				RBCM:Botany:V129524	V129524		Harvey Janszen		1												sheet, pressed																			1984-06-07				1984	06	07	07/06/1984											North America				Canada	CA	British Columbia																50.71666667	-121.2833333																Source																								Curtis Bjork		2015-01-03				https://www.gbif.org/species/3043348								Boechera grahamii (Lehm.) Windham & Al-Shehbaz	Boechera grahamii (Lehm.) Windham & Al-Shehbaz							Plantae	Spermatophyta	Dicotyledonae	Brassicales	Brassicaceae		Boechera				grahamii			species		(Lehm.) Windham & Al-Shehbaz			accepted		
1949578399																										RBCM:Botany:V129565									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Red	RBCM:Botany:V129565	V129565	2365	Harvey Janszen		1												sheet, pressed								few small patches											1984-05-10				1984	05	10	10/05/1984											North America				Canada	CA	British Columbia			Saturna Island: East Point	East Point																																																					George Douglas		1991-01-01			IDD:  19910000; G.W. Douglas of B.C. Conservation Data Centre	https://www.gbif.org/species/8277749								Crassula connata (Ruiz & Pavon) Berger	Crassula connata (Ruiz & Pavon) Berger							Plantae	Spermatophyta	Dicotyledonae	Saxifragales	Crassulaceae		Crassula				connata			species		(Ruiz & Pavon) Berger			accepted		CDC Status updated 2016 Feb 11 (JC). CDC Name:Crassula connata var. connata
1949578378																										RBCM:Botany:V129513									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V129513	V129513	s.n.	Harvey Janszen		1												sheet, pressed																			1984-06-07				1984	06	07	07/06/1984											North America				Canada	CA	British Columbia			Ashcroft: Barns Lake	Barns Lake												50.71666667	-121.2833333																Source																								William Crins		1989-01-01				https://www.gbif.org/species/5290083								Alopecurus aequalis Sobol.	Alopecurus aequalis Sobol.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Alopecurus				aequalis			species		Sobol.			accepted		
1949578364																										RBCM:Botany:V129562									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V129562	V129562	782	Harvey Janszen		1												sheet, pressed								tufts, no rhizome											1975-08-04				1975	08	04	04/08/1975											North America				Canada	CA	British Columbia	Gulf Islands														Pinder-Moss, John H. 20060123	48.85	-123.2833333																British Columbia Digital Gazetteer, 1996																								Kendrick Marr		2006-01-18				https://www.gbif.org/species/7226886								Deschampsia cespitosa (L.) Beauv. ssp. cespitosa								Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Deschampsia				cespitosa	cespitosa		subspecies					accepted		
1949578346																										RBCM:Botany:V129588									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V129588	V129588	2379	Harvey Janszen		1												sheet, pressed																			1984-06-02				1984	06	02	02/06/1984											North America				Canada	CA	British Columbia	Gulf Islands		Galiano Island: Section 4	Section 4	10		10 m					10	10			48.93333333	-123.45																																								R. Soreng		1993-01-01				https://www.gbif.org/species/2704300								Poa nemoralis L.	Poa nemoralis L.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Poa				nemoralis			species		L.			accepted		
1949578339																										RBCM:Botany:V129568									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V129568	V129568	2386	Harvey Janszen		1												sheet, pressed																			1984-06-14				1984	06	14	14/06/1984											North America				Canada	CA	British Columbia	Gulf Islands		Saturna Island: East Point	East Point											King, Marion; 20020318	48.78333333	-123.15																British Columbia Digital Gazetteer, 1996																								Michael Harvey		1991-01-01				https://www.gbif.org/species/2706510								Agrostis microphylla Stend.	Agrostis microphylla Stend.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Agrostis				microphylla			species		Stend.			accepted		
1949572837																										RBCM:Botany:V123781									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V123781	V123781	2312	Harvey Janszen		1												sheet, pressed																			1983-04-23				1983	04	23	23/04/1983											North America				Canada	CA	British Columbia	Gulf Islands		North Pender Island; Otter Bay: Otterbay Road	Otterbay Road											Pinder-Moss, John 20011101	48.8	-123.3166667																British Columbia Digital Gazetteer, 1996																								Kendrick Marr		2008-11-26				https://www.gbif.org/species/5334357								Fallopia japonica (Houttyn) Ronse Decraene	Reynoutria japonica Houtt.							Plantae	Spermatophyta	Dicotyledonae	Caryophyllales	Polygonaceae		Fallopia				japonica			species		(Houttyn) Ronse Decraene			synonym		
